Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2014-02-21,917.723876953125,920.7612026369445,911.503662303157,914.520164209672,1717860
2014-02-24,906.1574096679688,917.5369471846759,902.91214995519,917.016860489752,2450424
2014-02-25,910.7343139648438,915.1446904542338,907.0313367539121,910.775961538676,3305374
2014-02-26,907.9259033203125,913.2724363471106,905.8455560848976,912.8563669000275,3859712
2014-02-28,946.8695068359375,948.6378009825057,898.7718654175218,899.1255648785942,3988192
2014-03-03,932.015869140625,956.5431291480501,927.0022147637475,945.2260667702251,1606078
2014-03-04,932.265625,937.820190718766,925.3381118715774,929.1659290688317,2030332
2014-03-05,936.9464721679688,951.2384941109298,933.0562849275703,938.173957940039,2302006
2014-03-06,932.3073120117188,940.3166462775787,928.7290752923451,937.3417913248852,1314562
2014-03-07,927.2105712890625,936.1768863374057,895.7141409670394,934.2837504283552,4698472
2014-03-10,891.490966796875,927.2105617131787,888.3080768488385,927.0441746022167,3829768
2014-03-11,895.2355346679688,906.0533372649493,882.899119645875,896.6294075574273,2550254
2014-03-12,906.8021850585938,911.0877190202852,895.7971727597553,895.7971727597553,1669788
2014-03-13,894.3618774414062,916.1846941873397,889.0778170959937,893.7377734262923,2019884
2014-03-14,890.2010498046875,898.9176809191476,883.8559932742469,890.8043299457973,2161246
2014-03-18,882.8992309570312,895.2981188895636,875.5139994068488,888.5161676290011,2565842
2014-03-19,848.5317993164062,863.343857263809,837.5683826604205,863.343857263809,8652662
2014-03-20,877.1575927734375,883.2737933627799,836.8821005515873,847.9495377459689,5728956
2014-03-21,884.9794311523438,892.4686788066655,867.5045199589266,884.1472925240859,4680776
2014-03-24,895.6309814453125,897.85689166431,884.6258651615458,889.119434748448,2183014
2014-03-25,893.1550903320312,903.7024873423092,886.2275773660767,892.0525473581541,2249968
2014-03-26,871.0411376953125,898.0856440006363,868.5655455109411,893.7377398412809,3192350
2014-03-27,871.3531494140625,879.9865875663088,859.2039459205206,874.1407934654096,5012476
2014-03-28,874.6194458007812,883.2528850554584,865.4450960600446,872.4974514244846,2971162
2014-03-31,887.5382080078125,892.4478461817691,866.2563034327674,875.4098282529023,2683268
2014-04-01,905.6578979492188,909.1112929706634,892.4268757493712,892.4685233052965,2755932
2014-04-02,903.8067016601562,916.1847655912828,899.1467449666785,911.1919330812486,3763016
2014-04-03,901.414306640625,907.8633819939274,893.5506360351475,904.056387820366,1581194
2014-04-04,889.9100341796875,909.9437341979492,886.2277795343539,903.7026934970031,1694656
2014-04-07,896.1301879882812,901.1853899682737,882.3582518462681,886.2693646910949,2594986
2014-04-09,890.5546264648438,899.54176334464,875.8258149123345,895.381070637218,3350500
2014-04-10,884.625732421875,893.9872919984368,880.0697937438327,890.5547201536975,2152886
2014-04-11,900.4158935546875,904.9093621324316,873.7458024759046,881.2350522114124,2340742
2014-04-15,937.3003540039062,939.4847183845612,904.5557120802624,907.4473741349549,3597244
2014-04-16,913.8131103515625,941.9809843103275,908.7786307135389,941.9809843103275,3475910
2014-04-17,924.88037109375,926.5862957905098,891.5116348212185,923.6738108014961,7681438
2014-04-21,924.4024047851562,933.2022340132573,920.0544988582208,923.6742831655437,1842594
2014-04-22,924.111083984375,936.1146268217736,923.6325431631192,929.4783393258137,1486274
2014-04-23,921.073486328125,933.6179360917434,915.8102498951637,928.4170694269884,1938992
2014-04-24,921.073486328125,921.073486328125,921.073486328125,921.073486328125,0
2014-04-25,917.5369873046875,929.9150511851158,912.523331030509,926.5864961920595,3160448
2014-04-28,911.7536010742188,924.7973141105754,907.0728209364144,917.5369243460449,2550766
2014-04-29,912.9602661132812,917.9947464032421,905.7414215088189,909.5276936190647,1846180
2014-04-30,910.8588256835938,917.6824226601058,907.4470779850435,909.1530026240245,2397378
2014-05-02,918.8683471679688,923.6323209690829,907.5512810225086,907.5512810225086,1917778
2014-05-05,921.0526123046875,927.4184930709918,917.0791300736718,919.8460519360497,1314478
2014-05-06,914.8948364257812,924.3396917623642,911.1918599099737,921.0526830095519,961232
2014-05-07,901.01904296875,916.6008205325469,890.4300978363606,911.6288118854908,4716182
2014-05-08,899.5628051757812,907.7801752648093,893.571345277132,900.8318370750375,2606900
2014-05-09,898.6681518554688,908.9866920906493,895.3812446097243,895.3812446097243,1799440
2014-05-12,898.439453125,901.4975021094117,883.3776603592592,895.7973719396638,2886064
2014-05-13,919.908935546875,931.5797065409636,901.123436316976,901.123436316976,2547484
2014-05-14,922.0514526367188,931.0384908719889,915.810411537457,921.3440533819131,1389228
2014-05-15,912.50244140625,925.7542906479715,903.3489158357982,922.0513141171515,2520196
2014-05-16,899.0220947265625,937.5708899510399,873.849892143683,915.3736449847215,5241798
2014-05-19,847.4083862304688,898.7097550646265,831.9306274313521,894.5490617541421,6516606
2014-05-20,860.5146484375,898.7098368181589,843.7886801237158,843.7886801237158,4702114
2014-05-21,866.6102905273438,869.1690770011419,855.3555916413804,857.6023260291322,4116946
2014-05-22,878.7174072265625,883.7310618623309,863.3853167478269,872.3931751223362,4216842
2014-05-23,885.3538818359375,894.132985282722,872.081310913255,881.6509054509482,3094780
2014-05-26,896.2135009765625,902.7042243452181,887.7257257216544,894.1331539455119,2650850
2014-05-27,886.8312377929688,908.9453907289553,881.2351238239539,898.7724110813015,1795094
2014-05-28,894.7780151367188,898.1897636974121,883.0864250620267,890.3884629125475,1887488
2014-05-29,898.6890869140625,907.0312987621444,888.3913691872904,892.4688696535778,2820710
2014-05-30,890.9501342773438,901.6222723655422,886.2900763407521,898.2105240458042,2585648
2014-06-02,886.1653442382812,897.7736384519776,880.4235669020557,892.0526848991033,1095158
2014-06-03,885.6453857421875,889.5563975599243,875.9093006116847,886.1654725040911,2484628
2014-06-04,869.2728881835938,888.266413350831,864.176038653739,886.2277141706616,2141062
2014-06-05,875.4722290039062,880.5690782318782,860.4313635466001,866.7140509818292,4348470
2014-06-06,875.5142211914062,885.4067017761612,863.647469722697,882.1931659521152,3361586
2014-06-09,887.92724609375,889.6914863206525,873.7291272648523,876.6695618277629,2666196
2014-06-10,906.5569458007812,907.7331401471338,888.4313078931132,888.4313078931132,2628068
2014-06-11,927.0555419921875,930.0169987456396,898.1762878531799,909.4339667047469,3544562
2014-06-12,939.8262329101562,946.8202277321739,917.3318809019422,944.7199166679943,2734338
2014-06-13,929.828369140625,940.5189277775897,917.8566007432775,940.09886572856,1904022
2014-06-16,953.4357299804688,956.4601558870137,928.3370253361982,928.3370253361982,2439906
2014-06-17,957.6784057617188,964.8824281456535,953.9608159855374,959.7996368494577,1918144
2014-06-18,935.4992065429688,963.2022781579517,933.0838497617179,963.2022781579517,1948824
2014-06-19,956.0821533203125,961.5219358102336,928.3790844180095,936.7382773511667,1896354
2014-06-20,962.9503784179688,965.7228294764353,950.180530785427,959.7999124670887,1155674
2014-06-23,953.05810546875,966.1009539412925,946.8411647763928,963.2025659594478,1262734
2014-06-24,969.9442138671875,974.3338414023286,947.2398415012939,953.1207096968673,1479100
2014-06-25,970.5744018554688,974.5439677650485,963.2022922781276,970.3433472143371,1028422
2014-06-26,969.3565063476562,984.6887768301738,962.4254799651483,964.4628226811003,2036182
2014-06-27,1007.9598999023438,1011.0472943984595,972.4436335110026,973.283757600429,3058836
2014-06-30,1018.8186645507812,1022.8513020817081,998.3197143388953,1008.3801819943145,2146470
2014-07-01,1004.2633056640625,1016.1300580994948,1000.7138019951021,1016.0880108745007,1092790
2014-07-02,1008.821044921875,1013.0846336426906,1001.2178809111032,1008.1489046304375,907740
2014-07-03,1015.6678466796875,1027.0515676536832,1004.7882821380819,1007.7287160741047,1526762
2014-07-04,1012.5593872070312,1018.8603168100619,1008.5687984584451,1013.3574639350713,536136
2014-07-07,1045.3453369140625,1049.3149024031056,1012.5174292555195,1016.5710891900382,2204902
2014-07-08,1028.9210205078125,1044.3372780207642,1022.1160354604684,1043.8332240458158,2500588
2014-07-09,1007.3717041015625,1038.6663249600083,1000.4197596320774,1037.5532016155846,1554242
2014-07-10,987.9019165039062,1016.3821430477141,980.8448537902058,1007.9598787173891,1990562
2014-07-11,1005.817626953125,1012.3496128080205,991.8086181175453,995.9671916878907,1329446
2014-07-14,1019.1757202148438,1024.5315122530671,1001.9531732684003,1016.0462779268845,1587924
2014-07-15,1007.8543090820312,1020.7501859825859,1005.5229455538333,1019.1539306130173,1389656
2014-07-16,1008.926025390625,1018.2303583114335,1002.6250949555296,1012.2024271735096,1407240
2014-07-17,1000.5667114257812,1020.6667201727165,997.6473008877086,1012.3494716376327,1790220
2014-07-18,1025.455322265625,1043.8540581679151,1022.8509584059854,1029.9920123250415,3507488
2014-07-21,1034.927734375,1037.4901535518034,1026.2324716381227,1036.7129978437342,981072
2014-07-22,1063.765380859375,1066.9578943207705,1034.1509983595267,1035.4532320868896,2399016
2014-07-23,1086.3436279296875,1090.6073200481762,1063.7233439397185,1066.9578018044213,2065858
2014-07-24,1090.1451416015625,1093.0015843929114,1078.2994108903165,1090.0191024606954,1481418
2014-07-25,1094.5767822265625,1098.1893571932371,1078.2993763697923,1089.6410527087032,1806914
2014-07-28,1089.7578125,1094.1137517554707,1075.3219628592842,1084.6441845678646,1314922
2014-07-30,1092.1776123046875,1098.4695919072942,1082.7291108862553,1087.8636991563926,1899252
2014-07-31,1085.8646240234375,1093.4192127374588,1081.3192118266807,1083.7813400690725,2407210
2014-08-01,1059.0765380859375,1089.1897875508546,1056.383012938367,1083.7395451459342,2381882
2014-08-04,1063.137939453125,1069.8086626302263,1047.1238266187454,1065.6420936489806,1828636
2014-08-05,1062.1485595703125,1071.1131023524547,1048.0074030525486,1071.0709742930737,1404656
2014-08-06,1054.9725341796875,1066.8411367657022,1048.0703151982061,1058.970794593053,1837562
2014-08-07,1039.4637451171875,1050.0696383490367,1034.9393969760042,1047.9652903763933,1672656
2014-08-08,1043.2093505859375,1055.414567741281,1037.4434582042018,1037.4434582042018,1464790
2014-08-11,1038.87451171875,1050.3011833635132,1033.234900004609,1048.3440780120711,1290896
2014-08-12,1040.28466796875,1047.9234118276893,1027.006208549487,1047.9234118276893,984552
2014-08-13,1052.1951904296875,1064.8002159136463,1039.5480368801211,1039.5480368801211,2768378
2014-08-14,1052.0692138671875,1065.6422640310907,1047.9867976239855,1058.0666081256563,1578056
2014-08-18,1046.955322265625,1054.2784126541703,1039.5479757508188,1048.407301924395,1373260
2014-08-19,1026.29052734375,1054.236227894064,1024.8174837326353,1052.1740079390506,3234156
2014-08-20,1025.32275390625,1033.2561889393683,1022.7344463232394,1028.8159930050833,2056758
2014-08-21,1023.7445068359375,1035.339487911403,1022.7133965954102,1029.8681816744727,2265450
2014-08-22,1037.1068115234375,1038.790289864601,1025.154156401723,1028.6052664508352,3096238
2014-08-25,1061.4542236328125,1064.1688120751764,1038.2432029209085,1039.5479398163677,3143512
2014-08-26,1066.3995361328125,1073.2176038896,1052.1741214603921,1064.3793412693328,1815490
2014-08-27,1073.19677734375,1080.5409337864503,1058.0875947166314,1066.483925513627,1435460
2014-08-28,1061.58056640625,1072.922982534861,1057.6453942130247,1071.9549618227513,1766288
2014-09-01,1067.8095703125,1077.4264845269024,1061.8753689040298,1062.8643510964098,810148
2014-09-02,1068.1251220703125,1075.2378813284529,1058.1085058658637,1071.4500542003007,1407940
2014-09-03,1096.9544677734375,1100.9948569729672,1068.5878982623715,1068.5878982623715,3061690
2014-09-04,1087.8428955078125,1105.814010130447,1084.7705263214168,1103.52029094554,1701598
2014-09-05,1093.6719970703125,1103.4361531453328,1087.127452962993,1094.2190454559652,1467060
2014-09-08,1112.2322998046875,1115.3046690659771,1093.8613790921372,1099.3116209812574,1697342
2014-09-09,1107.4129638671875,1122.4590497420577,1104.8246573277154,1116.1460067176367,1418098
2014-09-10,1094.3240966796875,1112.253183515843,1090.5573341470115,1110.254052829361,1258768
2014-09-11,1093.566650390625,1104.530222112979,1090.6836523082839,1098.4697405072818,1075622
2014-09-12,1097.459716796875,1104.5092832824992,1091.3991323166165,1098.4697628345627,1196210
2014-09-15,1076.7109375,1102.0894000985395,1074.901177301173,1100.1533584437223,1151544
2014-09-16,1073.5755615234375,1083.739524115065,1070.692562853874,1079.9516966521387,1535608
2014-09-17,1090.5572509765625,1096.2600544186184,1077.8470100263296,1077.8470100263296,1657700
2014-09-18,1112.0638427734375,1116.0621042543896,1086.2645139302815,1090.7677984164475,1483078
2014-09-19,1142.3243408203125,1153.1827979350858,1111.9375737753637,1112.3584434096467,3587864
2014-09-22,1145.5228271484375,1150.6574154013463,1126.3521975010435,1142.2400239207218,999584
2014-09-23,1131.3817138671875,1171.0486763211886,1129.3194937897572,1146.4488671055603,2055990
2014-09-24,1112.3585205078125,1139.2731149353924,1108.0446064574135,1133.4020036804916,2442132
2014-09-25,1139.9677734375,1146.86999579789,1119.513463788032,1119.9132694748198,2473158
2014-09-26,1129.61376953125,1146.8272914611991,1123.763724418493,1140.5563768366944,1612712
2014-09-29,1164.94580078125,1168.102322271879,1125.9522797342206,1134.411695678296,2089534
2014-09-30,1151.7523193359375,1168.6080723841396,1139.778491495766,1167.0508746966564,2788954
2014-10-01,1168.1661376953125,1179.2770581706623,1151.9205239875455,1158.2335703374956,2142022
2014-10-07,1149.5423583984375,1195.1435232763324,1147.122357913526,1153.0145330072235,3457674
2014-10-08,1129.277587890625,1153.1619439874576,1114.9890817539,1152.3412686013696,1962442
2014-10-09,1138.89453125,1146.1545339511956,1130.6665076383658,1139.715206657247,1685176
2014-10-10,1127.2991943359375,1147.9007401708593,1123.090498445193,1138.873108035485,2344362
2014-10-13,1143.3135986328125,1146.7857736412536,1123.7220936409662,1127.9307906208949,2209532
2014-10-14,1136.0113525390625,1151.3730949507997,1127.4256526752467,1148.974158466914,2369406
2014-10-15,1136.0113525390625,1136.0113525390625,1136.0113525390625,1136.0113525390625,0
2014-10-16,1127.13134765625,1161.0113634053755,1121.3022603677944,1148.9744471442539,3848014
2014-10-17,1027.405517578125,1056.9506380682178,1022.7128638507043,1041.6519909590506,9892812
2014-10-20,1019.8936767578125,1049.4808404729465,1017.6419825145491,1047.9656682857071,3399242
2014-10-21,1024.1436767578125,1028.4997166583094,1016.399719991741,1020.9661946168736,1950732
2014-10-22,1031.9091796875,1047.544444375849,1029.068309860446,1045.8609659598171,2067664
2014-10-27,1034.1400146484375,1060.465436776602,1029.0054244992737,1060.170848516258,2797208
2014-10-28,1043.16748046875,1045.8188768717112,1032.582547882677,1045.8188768717112,2289958
2014-10-29,1056.8526611328125,1060.2053184573542,1042.9147782597602,1043.7582192450086,2425016
2014-10-30,1078.84521484375,1085.8879256379741,1058.096589675491,1063.494631928468,4111292
2014-10-31,1099.783203125,1104.9070630160552,1080.025568085541,1080.025568085541,3170070
2014-11-03,1092.4034423828125,1117.137301822777,1088.2494553996514,1117.137301822777,2541632
2014-11-05,1096.2623291015625,1112.4985667127994,1092.2559847559326,1112.4985667127994,2310642
2014-11-07,1085.0230712890625,1103.0937236399955,1078.3387636199595,1098.497013738964,2126740
2014-11-10,1083.6734619140625,1088.8817484864544,1075.8084199802265,1085.9719197767533,1541964
2014-11-11,1088.33349609375,1093.9423963584854,1077.663952515097,1087.194871939929,1249940
2014-11-12,1092.994140625,1101.1122605081025,1085.9303220254171,1088.0389245924569,1320582
2014-11-13,1091.601806640625,1098.5390844544143,1081.7757038086652,1094.36409498664,1645540
2014-11-14,1099.193115234375,1101.1751805211993,1085.930029255287,1090.2315567405205,1457174
2014-11-17,1104.1904296875,1107.0159354833959,1093.2045938121266,1094.406538011423,1570552
2014-11-18,1090.505859375,1107.7119712503174,1087.9333234639162,1104.9075714605913,1467026
2014-11-19,1085.403076171875,1095.6297977249271,1078.529011814498,1095.6297977249271,1865746
2014-11-20,1098.771240234375,1100.7955184599814,1079.8360381352309,1091.4122408866706,1795386
2014-11-21,1105.81396484375,1113.3417142086748,1090.8428925504136,1099.8466631273577,2001594
2014-11-24,1120.80615234375,1123.8847314871045,1105.7507564574814,1105.7507564574814,1942766
2014-11-25,1111.6546630859375,1129.9572821367356,1103.220257447956,1121.775949851515,2371684
2014-11-26,1107.9859619140625,1120.2369594005647,1102.7987807093505,1109.1456929454012,1584800
2014-11-27,1118.9505615234375,1125.1498297235798,1107.1423923959037,1107.9858330478703,1732418
2014-11-28,1114.6068115234375,1135.2288940944456,1111.3806922423807,1121.0802596525355,1989768
2014-12-01,1135.671875,1138.6450242662886,1115.5558334964444,1117.7698654880733,1896354
2014-12-02,1120.6378173828125,1143.2630792503292,1117.285160262485,1135.6932174606343,1436572
2014-12-03,1111.381103515625,1127.4274853454078,1104.2750722736266,1126.7949046280467,3094670
2014-12-04,1112.477294921875,1124.7282929831931,1109.0824251517631,1123.463131798735,1285308
2014-12-05,1087.5955810546875,1117.4745064263163,1084.727862333328,1113.7211338636782,2359676
2014-12-08,1059.6988525390625,1094.364242638934,1054.996609143037,1094.364242638934,3232574
2014-12-09,1060.5635986328125,1079.1825132761198,1058.1387063110706,1061.0485359135278,2487940
2014-12-10,1057.6324462890625,1067.7537348967999,1052.698338684605,1060.626702019147,2087970
2014-12-11,1050.9901123046875,1063.9580103925896,1048.8182941337477,1054.5537308944556,1938822
2014-12-12,1033.51025390625,1062.7355007692217,1021.6809750618221,1054.3010920329582,2380786
2014-12-15,994.6904907226562,1005.8028612114857,991.9915221319569,1005.7606480001411,3487788
2014-12-16,1030.2838134765625,1037.1156618373848,988.9341169090851,991.0427184376758,3339140
2014-12-17,1030.72705078125,1041.6495698646113,1014.3431691971078,1034.6489688187232,2287076
2014-12-18,1037.72705078125,1041.016489488519,1026.8045369404617,1035.3654790378894,1481444
2014-12-19,1058.750244140625,1064.3169332143561,1040.8060192859955,1042.1977172942006,1903130
2014-12-22,1059.9517822265625,1066.5306602229496,1043.5046901946546,1065.2654992974183,1643954
2014-12-23,1061.3438720703125,1069.757174742533,1052.0239115833508,1054.3011609072714,1266476
2014-12-24,1045.82421875,1063.0937488547756,1039.8147039695434,1060.6266437086458,3288972
2014-12-26,1056.4093017578125,1058.5179031585267,1039.5404905520988,1048.3966164350984,626206
2014-12-29,1063.9583740234375,1069.8835663357581,1057.2530607333333,1057.6747811404866,778920
2014-12-30,1066.9735107421875,1072.2028014997752,1061.0483196847272,1064.8438025452845,701342
2014-12-31,1078.8663330078125,1082.3033134655368,1064.8441281519501,1068.0913550004364,1573792
2015-01-01,1073.51025390625,1082.5561347913642,1071.591405728421,1082.5561347913642,366830
2015-01-02,1087.8067626953125,1092.65654773003,1075.6401898401934,1075.8088368316776,925740
2015-01-05,1071.27490234375,1096.4304749480666,1064.6960250311815,1088.4600031293057,1754242
2015-01-06,1031.781005859375,1066.5729332630165,1028.9976104834575,1066.5729332630165,2423784
2015-01-07,1019.5933227539062,1045.508019020508,1015.2706889410703,1041.6493188004847,2636332
2015-01-08,1030.6002197265625,1032.7931449713556,1020.7952215148092,1030.009749456649,1565408
2015-01-09,1059.4888916015625,1062.693907014176,1033.2156724809313,1035.3242758941578,3197642
2015-01-12,1058.3912353515625,1066.1087361138145,1045.971595231918,1061.4698136069903,1596006
2015-01-13,1053.415283203125,1067.1211953863867,1045.9087428977068,1062.7353446713732,1468432
2015-01-14,1063.5576171875,1067.711603822912,1054.5117362624853,1061.0484016942264,1787096
2015-01-15,1070.79052734375,1088.7768648906545,1064.1062164560255,1068.2179911951305,5009920
2015-01-16,1067.8590087890625,1073.2781557887502,1047.67975435448,1072.7298988108778,5293830
2015-01-19,1058.93994140625,1075.808757677158,1055.5661781520685,1069.4829515755675,1135074
2015-01-20,1054.490234375,1066.9520866508108,1047.2366676583501,1062.7348847272897,2058566
2015-01-21,1060.12060546875,1063.5786916459679,1049.3456302490404,1063.5786916459679,2310480
2015-01-22,1060.01513671875,1063.2623626086774,1052.4030643093522,1061.259191077734,2113214
2015-01-23,1055.819091796875,1067.81701496203,1052.6561892247391,1060.2049421799427,3150380
2015-01-27,1057.27685546875,1062.7490416306082,1051.994802577942,1061.6292876837952,2738736
2015-01-28,1073.1441650390625,1075.3836729369737,1057.6359751899006,1057.678272879146,3121980
2015-01-29,1075.2779541015625,1085.44064378085,1061.8615407036802,1072.4679434275688,3734392
2015-01-30,1048.8258056640625,1088.1031391208576,1043.733884904279,1082.060448627862,5817402
2015-02-02,1062.411376953125,1065.4749688044096,1040.3746851095943,1048.8048241225158,3181802
2015-02-03,1081.0252685546875,1083.877577970399,1059.4111429150125,1061.33372821128,2345054
2015-02-04,1062.45361328125,1086.7087667882995,1057.2983486140697,1085.1452992565087,2245418
2015-02-05,1078.55322265625,1095.1600225057564,1064.4396144100747,1064.8621787667282,4530168
2015-02-06,1088.419921875,1096.4697918768336,1077.8981127849565,1078.8065847022713,2136416
2015-02-09,1061.8616943359375,1085.6098884286994,1056.4106566138514,1082.398358766552,2076432
2015-02-10,1031.542724609375,1067.5029851884449,1028.0988670810434,1060.6363158131603,3799054
2015-02-11,1039.4658203125,1051.0229945165372,1034.1204234920478,1037.4164454748445,2937522
2015-02-12,1040.41650390625,1047.8748246531818,1034.0146969260977,1047.8748246531818,3107980
2015-02-13,1072.78515625,1076.5882350904726,1039.613857474766,1043.7338595519448,4158326
2015-02-16,1092.243896484375,1096.5540304218027,1079.6514634788848,1081.7642843467497,2364392
2015-02-18,1113.7318115234375,1116.8377011069858,1083.9833192450606,1092.350114937459,2660014
2015-02-19,1132.9158935546875,1135.5569200949462,1113.456789373042,1113.8793536194835,2618002
2015-02-20,1130.591796875,1140.416415662773,1116.5203867523956,1140.416415662773,1801588
2015-02-23,1139.5078125,1150.2198572121551,1128.669081048371,1128.669081048371,1614892
2015-02-24,1142.9310302734375,1153.6007810875253,1132.0499972650111,1138.3884630951625,2199922
2015-02-25,1129.176025390625,1150.2197430118833,1127.3379330346802,1145.148972653271,1767994
2015-02-26,1122.5205078125,1137.8596069836287,1109.3788247381196,1132.049349961616,1991994
2015-02-27,1125.013916015625,1130.6762354165332,1105.5548126428391,1123.788417852826,2877376
2015-03-02,1127.9927978515625,1144.7052320558316,1120.872653210143,1132.3452296042733,2176038
2015-03-03,1173.0380859375,1178.9539840654268,1130.8450140947912,1133.317055649991,3424308
2015-03-04,1160.362060546875,1188.293613904033,1147.5371873297572,1178.109768683426,3862994
2015-03-05,1139.42333984375,1170.7987350913534,1132.9158917251016,1162.0516758371625,2173514
2015-03-09,1118.443115234375,1132.387735954431,1102.8927296771703,1115.569657604494,2883174
2015-03-10,1116.71044921875,1131.7326279488777,1096.6597975111827,1119.330326763005,3037052
2015-03-11,1101.434814453125,1123.9997030714144,1097.7373774402436,1116.414695775151,2240200
2015-03-12,1106.716796875,1109.1887355643341,1094.4835838270244,1108.766171361191,1827636
2015-03-13,1091.208740234375,1115.5483770828084,1088.1028519927474,1114.7243974978128,1586838
2015-03-16,1082.73681640625,1102.8931182797135,1078.384382317942,1092.4135002009625,1556296
2015-03-17,1091.779296875,1101.498275201696,1080.8137745698577,1091.2722403779328,1267318
2015-03-18,1081.48974609375,1098.4345089211272,1078.2570680062374,1094.842713156173,1255170
2015-03-19,1097.0830078125,1101.139668000083,1085.187859220142,1088.5260772749157,2448964
2015-03-20,1103.2940673828125,1106.2731658689165,1089.729817355059,1096.976752710354,1963908
2015-03-23,1105.913818359375,1111.766373602755,1101.2022689505054,1105.4279108114054,1566608
2015-03-24,1094.9908447265625,1114.3020117835324,1091.1032739646623,1111.3440618091354,2394878
2015-03-25,1087.5751953125,1104.5834135199125,1075.5109602739649,1095.0334161920534,2224858
2015-03-26,1061.9464111328125,1093.0470825202,1056.8333417041833,1078.9334758002726,3091642
2015-03-27,1062.6646728515625,1086.793031360355,1058.1432556848629,1069.5101935601747,2751776
2015-03-30,1083.5184326171875,1085.9481778445838,1064.86225618071,1066.9750781175762,1339006
2015-03-31,1079.2078857421875,1085.757631253578,1065.28441511067,1085.757631253578,2427028
2015-04-01,1074.4332275390625,1083.2860334036977,1065.8129558703308,1080.9196317241774,2075758
2015-04-06,1076.397705078125,1082.9896440731009,1056.4526973651236,1080.9191209557532,1568542
2015-04-07,1092.3287353515625,1098.2446356590758,1075.003598736702,1082.7998895803664,1886922
2015-04-08,1116.160888671875,1122.5416485121693,1094.800353725188,1096.1313895127298,1652134
2015-04-09,1125.9437255859375,1135.6204067846322,1113.5202732736238,1123.59847308919,2544450
2015-04-10,1121.379638671875,1128.5843782269276,1110.4986115608808,1119.1611768337111,1815544
2015-04-13,1122.1195068359375,1126.1338677152226,1110.498988501165,1125.7113034121398,1308642
