Date,Close,High,Low,Open,Volume,Daily_Return,MA5,MA10,MA30,Lag1,Lag2,Volatility_5d,Target_Close,Target_UpDown
2014-03-10,891.490966796875,927.2105617131788,888.3080768488385,927.0441746022168,3829768,-0.03852372438175278,924.044189453125,922.3923950195312,910.7230773925781,927.2105712890624,932.3073120117188,0.017194798513313323,895.2355346679688,1
2014-03-11,895.2355346679688,906.0533372649492,882.899119645875,896.6294075574273,2550254,0.004200343032692677,916.6381713867188,921.3002075195312,909.6419982910156,891.490966796875,927.2105712890624,0.017788947409219557,906.8021850585938,1
2014-03-12,906.8021850585938,911.0877190202852,895.7971727597553,895.7971727597553,1669788,0.012920231539865101,910.6093139648438,920.9069946289062,909.185693359375,895.2355346679688,891.490966796875,0.019497021008071172,894.3618774414062,0
2014-03-13,894.3618774414062,916.1846941873396,889.0778170959937,893.7377734262923,2019884,-0.01371887697467744,903.0202270507813,919.5505920410156,908.3500793457031,906.8021850585938,895.2355346679688,0.01973103838462912,890.2010498046875,0
2014-03-14,890.2010498046875,898.9176809191476,883.8559932742469,890.8043299457973,2161246,-0.004652286442063058,895.6183227539062,913.8837463378907,907.2675944010417,894.3618774414062,906.8021850585938,0.019761735506678313,882.8992309570312,0
2014-03-18,882.8992309570312,895.2981188895636,875.5139994068488,888.5161676290011,2565842,-0.008202437920353245,893.8999755859375,908.9720825195312,905.6165018717448,890.2010498046875,894.3618774414062,0.01053369194604147,848.5317993164062,0
2014-03-19,848.5317993164062,863.343857263809,837.5683826604205,863.343857263809,8652662,-0.038925655879631815,884.559228515625,900.5986999511719,903.4661092122395,882.8992309570312,890.2010498046875,0.018750730805092885,877.1575927734375,1
2014-03-20,877.1575927734375,883.2737933627799,836.8821005515873,847.9495377459689,5728956,0.03373567552812129,878.6303100585938,894.6198120117188,902.8676696777344,848.5317993164062,882.8992309570312,0.026118235043179394,884.9794311523438,1
2014-03-21,884.9794311523438,892.4686788066655,867.5045199589266,884.1472925240859,4680776,0.008917255511834199,876.7538208007812,889.8870239257812,901.9328938802083,877.1575927734375,848.5317993164062,0.02648151065389978,895.6309814453125,1
2014-03-24,895.6309814453125,897.85689166431,884.6258651615458,889.119434748448,2183014,0.012035929783248411,877.8398071289063,886.7290649414062,901.6187642415365,884.9794311523438,877.1575927734375,0.027081038056406694,893.1550903320312,0
2014-03-25,893.1550903320312,903.7024873423092,886.2275773660767,892.0525473581541,2249968,-0.0027644098569321596,879.8909790039063,886.8954772949219,901.6499694824219,895.6309814453125,884.9794311523438,0.026699867826100905,871.0411376953125,0
2014-03-26,871.0411376953125,898.0856440006363,868.5655455109411,893.7377398412809,3192350,-0.024759364724101673,884.3928466796875,884.4760375976563,901.6492696126302,893.1550903320312,895.6309814453125,0.021421697973308465,871.3531494140625,1
2014-03-27,871.3531494140625,879.9865875663088,859.2039459205206,874.1407934654096,5012476,0.0003582054913910948,883.2319580078125,880.9311340332031,901.5459452311198,871.0411376953125,893.1550903320312,0.01446943955117732,874.6194458007812,1
2014-03-28,874.6194458007812,883.2528850554584,865.4450960600446,872.4974514244846,2971162,0.0037485334033797724,881.1599609375,878.9568908691406,901.4994832356771,871.3531494140625,871.0411376953125,0.013727760275083758,887.5382080078125,1
2014-03-31,887.5382080078125,892.4478461817691,866.2563034327674,875.4098282529023,2683268,0.014770723734827573,879.54140625,878.6906066894531,901.4911580403646,874.6194458007812,871.3531494140625,0.014474723268743368,905.6578979492188,1
2014-04-01,905.6578979492188,909.1112929706634,892.4268757493712,892.4685233052965,2755932,0.020415673125868228,882.0419677734375,880.9664733886718,901.613203938802,887.5382080078125,874.6194458007812,0.017463775681005204,903.8067016601562,0
2014-04-02,903.8067016601562,916.1847655912828,899.1467449666785,911.1919330812486,3763016,-0.0020440348317553036,888.5950805664063,886.4939636230469,901.7082112630209,905.6578979492188,887.5382080078125,0.00969320351008473,901.414306640625,0
2014-04-03,901.414306640625,907.8633819939274,893.5506360351475,904.056387820366,1581194,-0.00264702066839817,894.6073120117187,888.9196350097657,901.7151509602865,903.8067016601562,905.6578979492188,0.010316027536703154,889.9100341796875,0
2014-04-04,889.9100341796875,909.9437341979492,886.2277795343539,903.7026934970032,1694656,-0.012762469350870886,897.6654296875,889.4126953125,900.8954996744792,901.414306640625,903.8067016601562,0.01365785908950314,896.1301879882812,1
2014-04-07,896.1301879882812,901.1853899682736,882.3582518462681,886.2693646910949,2594986,0.006989643413030544,899.3838256835937,889.4626159667969,900.4024556477865,889.9100341796875,901.414306640625,0.012449022184574632,890.5546264648438,0
2014-04-09,890.5546264648438,899.54176334464,875.8258149123345,895.381070637218,3350500,-0.006221820889612095,896.3631713867187,889.2025695800781,899.4968139648438,896.1301879882812,889.9100341796875,0.0071754626773281194,884.625732421875,0
2014-04-10,884.625732421875,893.9872919984368,880.0697937438327,890.5547201536975,2152886,-0.006657529888429381,892.5269775390625,890.5610290527344,898.7790913899739,890.5546264648438,896.1301879882812,0.007263694909393697,900.4158935546875,1
2014-04-11,900.4158935546875,904.9093621324316,873.7458024759046,881.2350522114124,2340742,0.017849538572185963,892.327294921875,893.4673034667969,898.4351440429688,884.625732421875,890.5546264648438,0.012381908980575207,937.3003540039062,1
2014-04-15,937.3003540039062,939.4847183845612,904.5557120802624,907.4473741349548,3597244,0.040963804296706874,901.8053588867188,899.7353942871093,899.4142923990886,900.4158935546875,884.625732421875,0.019801173735086833,913.8131103515624,0
2014-04-16,913.8131103515624,941.9809843103276,908.7786307135387,941.9809843103276,3475910,-0.02505839622487327,905.341943359375,902.3628845214844,898.312412516276,937.3003540039062,900.4158935546875,0.025595107784044464,924.88037109375,1
2014-04-17,924.88037109375,926.5862957905098,891.5116348212185,923.673810801496,7681438,0.012111076780163321,912.2070922851562,904.2851318359375,898.0745625813802,913.8131103515624,937.3003540039062,0.025040478245149867,924.4024047851562,0
2014-04-21,924.4024047851562,933.2022340132572,920.0544988582208,923.6742831655436,1842594,-0.0005167871689486514,920.1624267578125,906.3447021484375,897.8124552408855,924.88037109375,913.8131103515624,0.02429092996896161,924.111083984375,0
2014-04-22,924.111083984375,936.1146268217736,923.6325431631192,929.4783393258136,1486274,-0.00031514500532803247,924.90146484375,908.6143798828125,897.384608968099,924.4024047851562,924.88037109375,0.024006254753144437,921.073486328125,0
2014-04-23,921.073486328125,933.6179360917434,915.8102498951636,928.4170694269884,1938992,-0.0032870481794819995,921.6560913085938,911.7307250976562,897.0101481119792,924.111083984375,924.4024047851562,0.013486296336115802,921.073486328125,0
2014-04-24,921.073486328125,921.073486328125,921.073486328125,921.073486328125,0,0.0,923.1081665039062,914.2250549316407,896.8055786132812,921.073486328125,924.111083984375,0.0060223444522011305,917.5369873046876,0
2014-04-25,917.5369873046876,929.9150511851158,912.523331030509,926.5864961920596,3160448,-0.0038395405751344702,921.6394897460938,916.923291015625,897.673779296875,921.073486328125,921.073486328125,0.001819720571927714,911.7536010742188,0
2014-04-28,911.7536010742188,924.7973141105754,907.0728209364144,917.5369243460448,2550766,-0.006303164134513928,919.1097290039063,919.6360778808594,898.2243815104167,917.5369873046876,921.073486328125,0.002626380989952191,912.9602661132812,1
2014-04-29,912.9602661132812,917.994746403242,905.7414215088188,909.5276936190648,1846180,0.0013234551940797257,916.8795654296875,920.8905151367187,898.4296508789063,911.7536010742188,917.5369873046876,0.0030706546754504203,910.8588256835938,0
2014-04-30,910.8588256835938,917.6824226601058,907.4470779850436,909.1530026240245,2397378,-0.0023017873917272613,914.8366333007813,918.2463623046875,898.9795491536458,912.9602661132812,911.7536010742188,0.003032582084770788,918.8683471679688,1
2014-05-02,918.8683471679688,923.6323209690828,907.5512810225086,907.5512810225086,1917778,0.008793373087606637,914.39560546875,918.7518859863281,899.9351257324219,910.8588256835938,912.9602661132812,0.005868592575492976,921.0526123046876,1
2014-05-05,921.0526123046876,927.4184930709918,917.0791300736718,919.8460519360495,1314478,0.002377125236113553,915.09873046875,918.3691101074219,901.2069051106771,918.8683471679688,910.8588256835938,0.00562869665868613,914.8948364257812,0
2014-05-06,914.8948364257812,924.3396917623642,911.1918599099736,921.052683009552,961232,-0.006685585379860304,915.7269775390625,917.4183532714844,903.4190063476562,921.0526123046876,918.8683471679688,0.005750254856502555,901.01904296875,0
2014-05-07,901.01904296875,916.6008205325468,890.4300978363606,911.6288118854908,4716182,-0.01516654472686696,913.3387329101563,915.1091491699219,904.2143880208333,914.8948364257812,921.0526123046876,0.009073032238078045,899.5628051757812,0
2014-05-08,899.5628051757812,907.7801752648091,893.571345277132,900.8318370750376,2606900,-0.0016162120038779593,911.0795288085938,912.9580810546875,904.7005004882812,901.01904296875,914.8948364257812,0.00908377694504914,898.6681518554688,0
2014-05-09,898.6681518554688,908.9866920906492,895.3812446097243,895.3812446097243,1799440,-0.00099454236565244,907.0394897460938,910.7175476074219,904.8017395019531,899.5628051757812,901.01904296875,0.0068267297941155755,898.439453125,0
2014-05-12,898.439453125,901.4975021094116,883.3776603592592,895.7973719396638,2886064,-0.000254486297301848,902.5168579101562,908.8077941894531,904.9778849283854,898.6681518554688,899.5628051757812,0.00624894923699191,919.908935546875,1
2014-05-13,919.908935546875,931.5797065409636,901.123436316976,901.123436316976,2547484,0.023896415442575147,903.519677734375,909.6233276367187,906.6068115234375,898.439453125,898.6681518554688,0.014123119271855599,922.0514526367188,1
2014-05-14,922.0514526367188,931.0384908719888,915.810411537457,921.3440533819132,1389228,0.002329053460677688,907.7261596679688,910.5324462890625,908.2967549641927,919.908935546875,898.439453125,0.010851141960749777,912.50244140625,0
2014-05-15,912.50244140625,925.7542906479716,903.3489158357982,922.0513141171516,2520196,-0.010356267216067194,910.3140869140625,910.6968078613281,909.559521484375,922.0514526367188,919.908935546875,0.012669051045937959,899.0220947265625,0
2014-05-16,899.0220947265625,937.57088995104,873.849892143683,915.3736449847216,5241798,-0.014772943137459471,910.3848754882813,908.7121826171875,909.9423177083333,912.50244140625,922.0514526367188,0.015015644573165702,847.4083862304688,0
2014-05-19,847.4083862304688,898.7097550646265,831.9306274313521,894.5490617541421,6516606,-0.05741094551384973,900.178662109375,901.3477600097656,908.0006673177083,899.0220947265625,912.50244140625,0.029848379988873835,860.5146484375,1
2014-05-20,860.5146484375,898.7098368181589,843.7886801237158,843.7886801237158,4702114,0.015466288061334765,888.2998046875,895.9097412109375,906.5575988769531,847.4083862304688,899.0220947265625,0.027512547791340478,866.6102905273438,1
2014-05-21,866.6102905273438,869.1690770011419,855.3555916413804,857.6023260291322,4116946,0.007083716820988517,877.211572265625,892.4688659667969,905.3974650065104,860.5146484375,847.4083862304688,0.02824504492712691,878.7174072265625,1
2014-05-22,878.7174072265625,883.7310618623309,863.3853167478269,872.3931751223362,4216842,0.013970658820415593,870.4545654296875,890.384326171875,905.0243774414063,866.6102905273438,860.5146484375,0.030595946664807444,885.3538818359375,1
2014-05-23,885.3538818359375,894.132985282722,872.081310913255,881.6509054509482,3094780,0.007552456062434487,867.7209228515625,889.0528991699218,904.6651672363281,878.7174072265625,866.6102905273438,0.030830346886231326,896.2135009765625,1
2014-05-26,896.2135009765625,902.704224345218,887.7257257216544,894.1331539455119,2650850,0.01226585138826719,877.4819458007812,888.8303039550781,904.8537963867187,885.3538818359375,878.7174072265625,0.003782829199191316,886.8312377929688,0
2014-05-27,886.8312377929688,908.9453907289552,881.2351238239539,898.7724110813015,1795094,-0.01046878134883078,882.745263671875,885.5225341796875,904.9273132324219,896.2135009765625,885.3538818359375,0.009715515804849938,894.7780151367188,1
2014-05-28,894.7780151367188,898.1897636974121,883.0864250620267,890.3884629125475,1887488,0.008960867643236003,888.37880859375,882.7951904296875,904.7393839518229,886.8312377929688,896.2135009765625,0.009799863157617725,898.6890869140625,1
2014-05-29,898.6890869140625,907.0312987621444,888.3913691872904,892.4688696535778,2820710,0.004370996728999987,892.37314453125,881.4138549804687,903.4523417154948,894.7780151367188,886.8312377929688,0.008854373952183598,890.9501342773438,0
2014-05-30,890.9501342773438,901.6222723655422,886.2900763407521,898.2105240458042,2585648,-0.008611379340649261,893.4923950195313,880.6066589355469,902.6902425130208,898.6890869140625,894.7780151367188,0.010309090695364509,886.1653442382812,0
2014-06-02,886.1653442382812,897.7736384519776,880.4235669020557,892.0526848991033,1095158,-0.0053704352858574556,891.482763671875,884.4823547363281,901.3997416178386,890.9501342773438,898.6890869140625,0.008474525577723118,885.6453857421875,0
2014-06-03,885.6453857421875,889.5563975599243,875.9093006116847,886.1654725040911,2484628,-0.0005867511062969122,891.2455932617188,886.9954284667969,900.107840983073,886.1653442382812,890.9501342773438,0.007114045639479032,869.2728881835938,0
2014-06-04,869.2728881835938,888.266413350831,864.176038653739,886.2277141706616,2141062,-0.018486515960192462,886.1445678710937,887.2616882324219,898.2799011230469,885.6453857421875,886.1653442382812,0.00865510318938942,875.4722290039062,1
2014-06-05,875.4722290039062,880.5690782318782,860.4313635466001,866.7140509818292,4348470,0.007131639447845339,881.5011962890625,886.9371704101562,896.7598592122396,869.2728881835938,885.6453857421875,0.009507211580714228,875.5142211914062,1
2014-06-06,875.5142211914062,885.4067017761612,863.647469722697,882.1931659521152,3361586,4.796518508398684e-05,878.414013671875,885.9532043457032,895.2412170410156,875.4722290039062,869.2728881835938,0.009515643596555885,887.92724609375,1
2014-06-09,887.92724609375,889.6914863206525,873.7291272648523,876.6695618277629,2666196,0.014177982038318104,878.7663940429687,885.1245788574219,894.2542256673177,875.5142211914062,875.4722290039062,0.012175073742566931,906.5569458007812,1
2014-06-10,906.5569458007812,907.7331401471338,888.4313078931132,888.4313078931132,2628068,0.020981110545924553,882.9487060546875,887.0971496582031,894.0810038248698,887.92724609375,875.5142211914062,0.01516616891716158,927.0555419921876,1
2014-06-11,927.0555419921876,930.0169987456396,898.1762878531799,909.4339667047468,3544562,0.022611482142800732,894.5052368164063,890.32490234375,894.5508463541667,906.5569458007812,887.92724609375,0.009482335171358026,939.8262329101562,1
2014-06-12,939.8262329101562,946.820227732174,917.3318809019422,944.7199166679944,2734338,0.01377554023411065,907.3760375976562,894.4386169433594,895.516426595052,927.0555419921876,906.5569458007812,0.008904025018450444,929.828369140625,0
2014-06-13,929.828369140625,940.5189277775896,917.8566007432776,940.09886572856,1904022,-0.010637991811074499,918.2388671875,898.3264404296875,895.8817606608073,939.8262329101562,927.0555419921876,0.013355465028354623,953.4357299804688,1
2014-06-16,953.4357299804688,956.4601558870136,928.3370253361982,928.3370253361982,2439906,0.025388944479788567,931.3405639648438,905.0534790039062,896.9611979166667,929.828369140625,939.8262329101562,0.014652512612467843,957.6784057617188,1
2014-06-17,957.6784057617188,964.8824281456536,953.9608159855374,959.7996368494576,1918144,0.004449881253492549,941.5648559570312,912.2567810058594,898.3873168945313,953.4357299804688,929.828369140625,0.014668073276592766,935.4992065429688,0
2014-06-18,935.4992065429688,963.2022781579516,933.083849761718,963.2022781579516,1948824,-0.023159339382941457,943.2535888671875,918.8794128417969,899.5366556803385,957.6784057617188,953.4357299804688,0.019264037023609504,956.0821533203124,1
2014-06-19,956.0821533203124,961.5219358102336,928.3790844180096,936.7382773511667,1896354,0.022002099663350316,946.5047729492187,926.9404052734375,901.4206339518229,935.4992065429688,957.6784057617188,0.020814057429060964,962.9503784179688,1
2014-06-20,962.9503784179688,965.7228294764352,950.180530785427,959.7999124670888,1155674,0.007183718547411511,953.1291748046875,935.6840209960938,903.5633748372396,956.0821533203124,935.4992065429688,0.019230113969595616,953.05810546875,0
2014-06-23,953.05810546875,966.1009539412923,946.8411647763928,963.2025659594478,1262734,-0.010272879237527066,953.0536499023438,942.1971069335938,905.3839965820313,962.9503784179688,956.0821533203124,0.01730157805322198,969.9442138671876,1
2014-06-24,969.9442138671876,974.3338414023286,947.239841501294,953.1207096968672,1479100,0.01771781626067015,955.5068115234375,948.5358337402344,907.0518391927084,953.05810546875,962.9503784179688,0.019073610396883788,970.5744018554688,1
2014-06-25,970.5744018554688,974.5439677650484,963.2022922781276,970.3433472143372,1028422,0.0006497157045439739,962.5218505859375,952.8877197265625,908.6692708333334,969.9442138671876,953.05810546875,0.013015439777993793,969.3565063476562,0
2014-06-26,969.3565063476562,984.6887768301738,962.4254799651484,964.4628226811004,2036182,-0.001254819316771849,965.1767211914063,955.8407470703125,910.5644063313802,970.5744018554688,969.9442138671876,0.010413015571305518,1007.9598999023438,1
2014-06-27,1007.9598999023438,1011.0472943984596,972.4436335110026,973.283757600429,3058836,0.03982373182817689,974.1786254882812,963.6539001464844,914.1956665039063,969.3565063476562,970.5744018554688,0.01982348175427381,1018.8186645507812,1
2014-06-30,1018.8186645507812,1022.851302081708,998.3197143388952,1008.3801819943144,2146470,0.010773012546917426,987.3307373046875,970.1921936035156,919.9093424479166,1007.9598999023438,969.3565063476562,0.016590592342013467,1004.2633056640624,0
2014-07-01,1004.2633056640624,1016.1300580994948,1000.713801995102,1016.0880108745008,1092790,-0.014286505924129944,994.1945556640625,974.85068359375,924.7009643554687,1018.8186645507812,1007.9598999023438,0.020329271007729192,1008.821044921875,1
2014-07-02,1008.821044921875,1013.0846336426906,1001.2178809111032,1008.1489046304376,907740,0.004538390710988827,1001.8438842773437,982.1828674316406,929.4413228352864,1004.2633056640624,1018.8186645507812,0.02009184706373986,1015.6678466796876,1
2014-07-03,1015.6678466796876,1027.0515676536832,1004.788282138082,1007.7287160741048,1526762,0.006786933908920156,1011.10615234375,988.1414367675782,934.006337483724,1008.821044921875,1004.2633056640624,0.019486673368565247,1012.5593872070312,0
2014-07-04,1012.5593872070312,1018.860316810062,1008.5687984584451,1013.3574639350712,536136,-0.0030605079040536554,1012.0260498046875,993.1023376464843,938.2465209960938,1015.6678466796876,1008.821044921875,0.009895367690528107,1045.3453369140625,1
2014-07-07,1045.3453369140625,1049.3149024031056,1012.5174292555196,1016.5710891900382,2204902,0.032379285720184336,1017.3313842773438,1002.3310607910156,943.2175821940104,1012.5593872070312,1015.6678466796876,0.01724531811284604,1028.9210205078125,0
2014-07-08,1028.9210205078125,1044.3372780207642,1022.1160354604684,1043.8332240458158,2500588,-0.01571185695890298,1022.2629272460938,1008.2287414550781,947.9539082845052,1045.3453369140625,1012.5593872070312,0.017656325995945035,1007.3717041015624,0
2014-07-09,1007.3717041015624,1038.6663249600083,1000.4197596320774,1037.5532016155846,1554242,-0.02094360594908895,1021.9730590820312,1011.9084716796875,951.70703125,1028.9210205078125,1045.3453369140625,0.021149964292164144,987.9019165039062,0
2014-07-10,987.9019165039062,1016.382143047714,980.8448537902058,1007.9598787173892,1990562,-0.019327312369787575,1016.419873046875,1013.7630126953125,954.6807922363281,1007.3717041015624,1028.9210205078125,0.02221842244028721,1005.817626953125,1
2014-07-11,1005.817626953125,1012.3496128080204,991.8086181175452,995.9671916878908,1329446,0.018135110530629106,1015.0715209960938,1013.5487854003907,958.5097086588542,987.9019165039062,1007.3717041015624,0.024649350024686472,1019.1757202148438,1
2014-07-14,1019.1757202148438,1024.5315122530671,1001.9531732684004,1016.0462779268844,1587924,0.013280830345143047,1009.83759765625,1013.5844909667969,962.9433878580729,1005.817626953125,987.9019165039062,0.01899736100616718,1007.8543090820312,0
2014-07-15,1007.8543090820312,1020.750185982586,1005.5229455538332,1019.1539306130172,1389656,-0.011108399570611716,1005.6242553710938,1013.9435913085938,967.0170186360677,1019.1757202148438,1005.817626953125,0.018446758379635973,1008.926025390625,1
2014-07-16,1008.926025390625,1018.2303583114336,1002.6250949555296,1012.2024271735096,1407240,0.001063364316584492,1005.9351196289062,1013.9540893554688,971.6721232096354,1007.8543090820312,1019.1757202148438,0.015831138004485146,1000.5667114257812,0
2014-07-17,1000.5667114257812,1020.6667201727164,997.6473008877086,1012.3494716376327,1790220,-0.008285358643223883,1008.4680786132812,1012.4439758300781,975.8419392903646,1008.926025390625,1007.8543090820312,0.012885950034884793,1025.455322265625,1
2014-07-18,1025.455322265625,1043.8540581679151,1022.8509584059854,1029.9920123250415,3507488,0.024874514168453654,1012.3956176757813,1013.7335693359375,980.8399759928385,1000.5667114257812,1008.926025390625,0.015080539023207728,1034.927734375,1
2014-07-21,1034.927734375,1037.4901535518034,1026.232471638123,1036.7129978437342,981072,0.009237274314834787,1015.5460205078125,1012.6918090820312,985.7399922688802,1025.455322265625,1000.5667114257812,0.014555348341804336,1063.765380859375,1
2014-07-22,1063.765380859375,1066.9578943207705,1034.1509983595267,1035.4532320868896,2399016,0.027864405916022905,1026.7282348632812,1016.1762451171875,990.9802734375,1034.927734375,1025.455322265625,0.015416446050679083,1086.3436279296875,1
2014-07-23,1086.3436279296875,1090.6073200481762,1063.7233439397185,1066.9578018044213,2065858,0.021224837240024108,1042.2117553710937,1024.0734375,996.2898763020834,1063.765380859375,1034.927734375,0.014808469540750132,1090.1451416015625,1
2014-07-24,1090.1451416015625,1093.0015843929114,1078.2994108903165,1090.0191024606954,1481418,0.00349936573855536,1060.12744140625,1034.2977600097656,1001.3005065917969,1086.3436279296875,1063.765380859375,0.010486196930702008,1094.5767822265625,1
2014-07-25,1094.5767822265625,1098.1893571932371,1078.2993763697923,1089.6410527087032,1806914,0.0040651840345675705,1073.9517333984375,1043.1736755371094,1006.7921203613281,1090.1451416015625,1086.3436279296875,0.010870726780926413,1089.7578125,0
2014-07-28,1089.7578125,1094.1137517554707,1075.3219628592842,1084.6441845678646,1314922,-0.004402587196084884,1084.9177490234374,1050.231884765625,1011.3361897786458,1094.5767822265625,1090.1451416015625,0.013500325816738474,1092.1776123046875,1
2014-07-30,1092.1776123046875,1098.4695919072942,1082.7291108862553,1087.8636991563926,1899252,0.0022204931930116523,1090.6001953125,1058.6642150878906,1015.8194966634114,1089.7578125,1094.5767822265625,0.009513001017648848,1085.8646240234375,0
2014-07-31,1085.8646240234375,1093.4192127374588,1081.3192118266809,1083.7813400690725,2407210,-0.0057801846605594065,1090.50439453125,1066.3580749511718,1020.8316772460937,1092.1776123046875,1089.7578125,0.0046492887333042495,1059.0765380859375,0
2014-08-01,1059.0765380859375,1089.1897875508546,1056.383012938367,1083.7395451459342,2381882,-0.024669821030030903,1084.290673828125,1072.2090576171875,1024.264823404948,1085.8646240234375,1092.1776123046875,0.011397762451281698,1063.137939453125,1
2014-08-04,1063.137939453125,1069.8086626302263,1047.1238266187454,1065.6420936489806,1828636,0.0038348516099957486,1078.0029052734376,1075.9773193359374,1027.6044087727864,1059.0765380859375,1085.8646240234375,0.011348719705714503,1062.1485595703125,0
2014-08-05,1062.1485595703125,1071.1131023524547,1048.0074030525486,1071.0709742930735,1404656,-0.0009306223078836551,1072.4810546875,1078.6994018554688,1031.2407572428385,1063.137939453125,1059.0765380859375,0.011556809089759989,1054.9725341796875,0
2014-08-06,1054.9725341796875,1066.8411367657022,1048.070315198206,1058.970794593053,1837562,-0.006756140961607149,1065.0400390625,1077.8201171875,1034.0750345865886,1062.1485595703125,1063.137939453125,0.010815543017218668,1039.4637451171875,0
2014-08-07,1039.4637451171875,1050.0696383490367,1034.9393969760042,1047.965290376393,1672656,-0.014700656709095372,1055.75986328125,1073.13212890625,1036.3713460286458,1054.9725341796875,1062.1485595703125,0.011316933923450085,1043.2093505859375,1
2014-08-08,1043.2093505859375,1055.414567741281,1037.4434582042018,1037.4434582042018,1464790,0.0036034017408925756,1052.58642578125,1068.4385498046875,1038.8331075032552,1039.4637451171875,1054.9725341796875,0.007836068540029013,1038.87451171875,0
2014-08-11,1038.87451171875,1050.3011833635132,1033.234900004609,1048.3440780120711,1290896,-0.00415529142329174,1047.733740234375,1062.8683227539063,1039.863594563802,1043.2093505859375,1039.4637451171875,0.006848893553449793,1040.28466796875,1
2014-08-12,1040.28466796875,1047.9234118276893,1027.006208549487,1047.9234118276893,984552,0.001357388437287721,1043.3609619140625,1057.9210083007813,1040.5791280110677,1038.87451171875,1043.2093505859375,0.007220681638151476,1052.1951904296875,1
